datetime,portfolio_value,cash,positions,return
2024-04-09 09:30:00-04:00,96538.2887878418,-20574.211212158203,"[{'asset': USD, 'quantity': -20574.211212158203}, {'asset': SPY, 'quantity': 225.0}]",0.0031562939182108174
2024-04-10 09:30:00-04:00,94958.78439331055,-20574.211212158203,"[{'asset': USD, 'quantity': -20574.211212158203}, {'asset': SPY, 'quantity': 225.0}]",-0.016361429380651882
2024-04-11 09:30:00-04:00,95453.78713989258,-20574.211212158203,"[{'asset': USD, 'quantity': -20574.211212158203}, {'asset': SPY, 'quantity': 225.0}]",0.005212816799884168
2024-04-12 09:30:00-04:00,95159.03768920898,-20574.211212158203,"[{'asset': USD, 'quantity': -20574.211212158203}, {'asset': SPY, 'quantity': 225.0}]",-0.003087875918968197
2024-04-13 09:30:00-04:00,95159.03768920898,-20574.211212158203,"[{'asset': USD, 'quantity': -20574.211212158203}, {'asset': SPY, 'quantity': 225.0}]",0.0
2024-04-13 09:29:00-04:00,95159.03768920898,-20574.211212158203,"[{'asset': USD, 'quantity': -20574.211212158203}, {'asset': SPY, 'quantity': 225.0}]",0.0
2024-04-15 08:30:00-04:00,95330.03988647461,-20574.211212158203,"[{'asset': USD, 'quantity': -20574.211212158203}, {'asset': SPY, 'quantity': 225.0}]",0.00179701478091987
2024-04-15 09:30:00-04:00,95330.03988647461,-20574.211212158203,"[{'asset': USD, 'quantity': -20574.211212158203}, {'asset': SPY, 'quantity': 225.0}]",0.0
2024-04-15 09:30:00-04:00,95330.03988647461,-20574.211212158203,"[{'asset': USD, 'quantity': -20574.211212158203}, {'asset': SPY, 'quantity': 225.0}]",0.0
2024-04-16 09:30:00-04:00,93037.2893371582,-20574.211212158203,"[{'asset': USD, 'quantity': -20574.211212158203}, {'asset': SPY, 'quantity': 225.0}]",-0.024050661806569784
2024-04-17 09:30:00-04:00,93287.03604125977,-20574.211212158203,"[{'asset': USD, 'quantity': -20574.211212158203}, {'asset': SPY, 'quantity': 225.0}]",0.0026843721037110857
2024-04-18 09:30:00-04:00,92371.29125976562,-20574.211212158203,"[{'asset': USD, 'quantity': -20574.211212158203}, {'asset': SPY, 'quantity': 225.0}]",-0.009816420591271857
2024-04-19 09:30:00-04:00,91799.7893371582,-20574.211212158203,"[{'asset': USD, 'quantity': -20574.211212158203}, {'asset': SPY, 'quantity': 225.0}]",-0.00618700804993888
2024-04-20 09:30:00-04:00,91799.7893371582,-20574.211212158203,"[{'asset': USD, 'quantity': -20574.211212158203}, {'asset': SPY, 'quantity': 225.0}]",0.0
2024-04-20 09:29:00-04:00,91799.7893371582,-20574.211212158203,"[{'asset': USD, 'quantity': -20574.211212158203}, {'asset': SPY, 'quantity': 225.0}]",0.0
2024-04-22 08:30:00-04:00,91437.53576660156,-20574.211212158203,"[{'asset': USD, 'quantity': -20574.211212158203}, {'asset': SPY, 'quantity': 225.0}]",-0.003946126381904502
2024-04-22 09:30:00-04:00,91437.53576660156,-20574.211212158203,"[{'asset': USD, 'quantity': -20574.211212158203}, {'asset': SPY, 'quantity': 225.0}]",0.0
2024-04-22 09:30:00-04:00,91437.53576660156,-20574.211212158203,"[{'asset': USD, 'quantity': -20574.211212158203}, {'asset': SPY, 'quantity': 225.0}]",0.0
2024-04-23 09:30:00-04:00,92326.2885131836,-20574.211212158203,"[{'asset': USD, 'quantity': -20574.211212158203}, {'asset': SPY, 'quantity': 225.0}]",0.009719780166108194
